"X;Y;OBJECTID;Cuadricula;GSM_up;GSM_down;UMTS;Latitud;Longitud;Fecha;DDLat;DDLon;GSM;UMTS_1"
"-17,8719444444444;28,7991666666667;97;0;-84;-94;-106;28 47 57N;017 52 19W;2013/12/07 00:00:00+00;""28;79917N"";""017;87194W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8561111111111;28,7905555555556;98;0;-109;-114;-114;28 47 26N;017 51 22W;2013/12/20 00:00:00+00;""28;79056N"";""017;85611W"";no GPRS y no GSM;Nivel insuficiente"
"-17,85;28,7952777777778;99;0;-109;-114;-114;28 47 43N;017 51 00W;2013/12/20 00:00:00+00;""28;79528N"";""017;85000W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8552777777778;28,7986111111112;100;0;-109;-102;-109;28 47 55N;017 51 19W;2013/12/20 00:00:00+00;""28;79861N"";""017;85528W"";no GPRS y dificultad GSM;Dificultad en la comunicación"
"-17,8333333333333;28,8011111111111;101;0;-112;-112;-114;28 48 04N;017 50 00W;2013/12/20 00:00:00+00;""28;80111N"";""017;83333W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8205555555555;28,7975;102;0;-106;-104;-114;28 47 51N;017 49 14W;2013/12/20 00:00:00+00;""28;79750N"";""017;82056W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8052777777777;28,7966666666666;103;0;-106;-104;-114;28 47 48N;017 48 19W;2013/12/20 00:00:00+00;""28;79667N"";""017;80528W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8011111111111;28,7897222222223;104;0;-106;-105;-114;28 47 23N;017 48 04W;2013/12/18 00:00:00+00;""28;78972N"";""017;80111W"";no GPRS y no GSM;Nivel insuficiente"
"-17,7880555555556;28,7977777777779;105;0;-99;-92;-104;28 47 52N;017 47 17W;2013/12/18 00:00:00+00;""28;79778N"";""017;78806W"";GPRS y GSM;Nivel correcto"
"-17,7697222222222;28,7925;106;0;-64;-89;-99;28 47 33N;017 46 11W;2013/12/17 00:00:00+00;""28;79250N"";""017;76972W"";GPRS y GSM;Nivel correcto"
"-17,7630555555555;28,7944444444444;107;0;-84;-84;-104;28 47 40N;017 45 47W;2013/12/17 00:00:00+00;""28;79444N"";""017;76306W"";GPRS y GSM;Nivel correcto"
"-17,9983333333333;28,778888888889;108;0;-74;-74;-106;28 46 44N;017 59 54W;2013/12/03 00:00:00+00;""28;77889N"";""017;99833W"";GPRS y GSM;Dificultad en la comunicación"
"-17,9911111111111;28,7791666666666;109;0;-74;-74;-104;28 46 45N;017 59 28W;2013/12/03 00:00:00+00;""28;77917N"";""017;99111W"";GPRS y GSM;Nivel correcto"
"-17,9847222222222;28,778888888889;110;0;-99;-94;-104;28 46 44N;017 59 05W;2013/12/03 00:00:00+00;""28;77889N"";""017;98472W"";GPRS y GSM;Nivel correcto"
"-17,9727777777777;28,786388888889;111;0;-74;-74;-104;28 47 11N;017 58 22W;2013/12/03 00:00:00+00;""28;78639N"";""017;97278W"";GPRS y GSM;Nivel correcto"
"-17,9688888888888;28,7897222222223;112;0;-99;-99;-104;28 47 23N;017 58 08W;2013/12/05 00:00:00+00;""28;78972N"";""017;96889W"";GPRS y GSM;Nivel correcto"
"-17,9575;28,7777777777779;113;0;-99;-94;-104;28 46 40N;017 57 27W;2013/12/20 00:00:00+00;""28;77778N"";""017;95750W"";GPRS y GSM;Nivel correcto"
"-17,9994444444444;28,7844444444444;114;0;-94;-99;-104;28 47 04N;017 59 58W;2013/12/05 00:00:00+00;""28;78444N"";""017;99944W"";GPRS y GSM;Nivel correcto"
"-17,9266666666666;28,7891666666667;115;0;-94;-99;-105;28 47 21N;017 55 36W;2013/12/05 00:00:00+00;""28;78917N"";""017;92667W"";GPRS y GSM;Dificultad en la comunicación"
"-17,9141666666667;28,7772222222222;116;0;-94;-99;-106;28 46 38N;017 54 51W;2013/12/20 00:00:00+00;""28;77722N"";""017;91417W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8944444444444;28,7927777777779;117;0;-94;-94;-109;28 47 34N;017 53 40W;2013/12/07 00:00:00+00;""28;79278N"";""017;89444W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8902777777777;28,7791666666666;118;0;-94;-94;-109;28 46 45N;017 53 25W;2013/12/07 00:00:00+00;""28;77917N"";""017;89028W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8866666666667;28,7797222222223;119;0;-94;-94;-109;28 46 47N;017 53 12W;2013/12/07 00:00:00+00;""28;77972N"";""017;88667W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8730555555555;28,7802777777778;120;0;-94;-96;-110;28 46 49N;017 52 23W;2013/12/01 00:00:00+00;""28;78028N"";""017;87306W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8622222222222;28,78;121;0;-106;-104;-114;28 46 48N;017 51 44W;2013/12/20 00:00:00+00;""28;78000N"";""017;86222W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8530555555555;28,7805555555557;122;0;-112;-112;-114;28 46 50N;017 51 11W;2013/12/20 00:00:00+00;""28;78056N"";""017;85306W"";no GPRS y no GSM;Nivel insuficiente"
"-17,841111111111;28,781388888889;123;0;-112;-112;-114;28 46 53N;017 50 28W;2013/12/20 00:00:00+00;""28;78139N"";""017;84111W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8283333333333;28,7816666666667;124;0;-106;-106;-114;28 46 54N;017 49 42W;2013/12/20 00:00:00+00;""28;78167N"";""017;82833W"";no GPRS y no GSM;Nivel insuficiente"
"-17,785;28,785;125;0;-79;-94;-104;28 47 06N;017 47 06W;2013/12/18 00:00:00+00;""28;78500N"";""017;78500W"";GPRS y GSM;Nivel correcto"
"-17,785;28,785;126;0;-79;-94;-104;28 47 06N;017 47 06W;2013/12/19 00:00:00+00;""28;78500N"";""017;78500W"";GPRS y GSM;Nivel correcto"
"-17,785;28,785;127;0;-79;-94;-99;28 47 06N;017 47 06W;2013/12/19 00:00:00+00;""28;78500N"";""017;78500W"";GPRS y GSM;Nivel correcto"
"-17,7725;28,7758333333333;128;0;-64;-74;-102;28 46 33N;017 46 21W;2013/12/19 00:00:00+00;""28;77583N"";""017;77250W"";GPRS y GSM;Nivel correcto"
"-17,7766666666666;28,7891666666667;129;0;-84;-86;-104;28 47 21N;017 46 36W;2013/12/18 00:00:00+00;""28;78917N"";""017;77667W"";GPRS y GSM;Nivel correcto"
"-17,7638888888889;28,7861111111112;130;0;-84;-79;-102;28 47 10N;017 45 50W;2013/12/18 00:00:00+00;""28;78611N"";""017;76389W"";GPRS y GSM;Nivel correcto"
"-17,7638888888889;28,7861111111112;131;0;-84;-79;-104;28 47 10N;017 45 50W;2013/12/18 00:00:00+00;""28;78611N"";""017;76389W"";GPRS y GSM;Nivel correcto"
"-17,9875;28,7844444444444;132;0;-74;-74;-104;28 47 04N;017 59 15W;2013/12/03 00:00:00+00;""28;78444N"";""017;98750W"";GPRS y GSM;Nivel correcto"
"-17,9875;28,7844444444444;133;0;-74;-74;-104;28 47 04N;017 59 15W;2013/12/03 00:00:00+00;""28;78444N"";""017;98750W"";GPRS y GSM;Nivel correcto"
"-17,9886111111111;28,7822222222222;134;0;-72;-74;-104;28 46 56N;017 59 19W;2013/12/03 00:00:00+00;""28;78222N"";""017;98861W"";GPRS y GSM;Nivel correcto"
"-17,98;28,7833333333334;135;0;-89;-96;-112;28 47 00N;017 58 48W;2013/12/03 00:00:00+00;""28;78333N"";""017;98000W"";GPRS y GSM;Dificultad en la comunicación"
"-17,9694444444444;28,776388888889;136;0;-99;-74;-104;28 46 35N;017 58 10W;2013/12/03 00:00:00+00;""28;77639N"";""017;96944W"";GPRS y GSM;Nivel correcto"
"-17,9544444444443;28,7783333333334;137;0;-64;-74;-92;28 46 42N;017 57 16W;2013/12/03 00:00:00+00;""28;77833N"";""017;95444W"";GPRS y GSM;Nivel correcto"
"-17,9444444444445;28,776388888889;138;0;-99;-66;-99;28 46 35N;017 56 40W;2013/12/03 00:00:00+00;""28;77639N"";""017;94444W"";GPRS y GSM;Nivel correcto"
"-17,9319444444445;28,7780555555556;139;0;-99;-66;-98;28 46 41N;017 55 55W;2013/12/03 00:00:00+00;""28;77806N"";""017;93194W"";GPRS y GSM;Nivel correcto"
"-17,9377777777778;28,776388888889;140;0;-89;-74;-94;28 46 35N;017 56 16W;2013/12/03 00:00:00+00;""28;77639N"";""017;93778W"";GPRS y GSM;Nivel correcto"
"-17,9138888888889;28,791388888889;141;0;-94;-99;-110;28 47 29N;017 54 50W;2013/12/07 00:00:00+00;""28;79139N"";""017;91389W"";GPRS y GSM;Dificultad en la comunicación"
"-17,9152777777778;28,7777777777779;142;0;-109;-102;-110;28 46 40N;017 54 55W;2013/11/27 00:00:00+00;""28;77778N"";""017;91528W"";no GPRS y dificultad GSM;Dificultad en la comunicación"
"-17,8938888888889;28,7805555555557;143;0;-106;-105;-114;28 46 50N;017 53 38W;2013/11/27 00:00:00+00;""28;78056N"";""017;89389W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8861111111111;28,7816666666667;144;0;-106;-105;-114;28 46 54N;017 53 10W;2013/11/27 00:00:00+00;""28;78167N"";""017;88611W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8761111111111;28,788611111111;145;0;-112;-112;114;28 47 19N;017 52 34W;2013/11/27 00:00:00+00;""28;78861N"";""017;87611W"";no GPRS y no GSM;Nivel correcto"
