X,Y,FID,OBJECTID_1,OBJECTID_2,Objectid,Titular,Cod_post,Telefono,Clave_far,Cod_nuc,Nucleo,Pop_nuc,Cod_es,Ent_sing,Pop_ent,Cod_mun,Municipio,Provincia,Zf,Area_salud,Horario,Cod_area,Gerencia,Cod_distri,Cod_zbs,X_utm,Y_utm,Posicion,Y_wgs84,X_wgs84,Domicilio
-3.18095600705873,40.6318609849906,658,2269,966,327,Mª AMPARO GARCIA GARZON,19004, ,GU-106-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,575,"484696,9581","4497907,184","40.6318609859231, -3.18095600705873",40.6318609859231,-3.18095600705873,"CALLE JULIAN BESTEIRO, 11-B"
-3.18136201683501,40.6294809752504,659,2270,967,328,JESUS CORTIJO ALCAZAR,19004, ,GU-054-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,575,"484662,0782","4497643,0678","40.6294809761829, -3.18136201683501",40.6294809761829,-3.18136201683501,"CALLE RONCESVALLES, 2"
-3.16636699653299,40.633193978323,660,2271,968,329,NOELIA CALDERON CHECA,19001,949211749,GU-115-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA,12 HORAS,5,GUADALAJARA,5-04,585,"485930,9982","4498052,7144","40.6331939792555, -3.16636699653299",40.6331939792555,-3.16636699653299,"CALLE MAYOR, 13"
-3.16600002316273,40.6327790147479,661,2272,969,330,FERNANDO VICENTI DEL CASTILLO,19001,949211054,GU-055-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,585,"485961,9448","4498006,5938","40.6327790156804, -3.16600002316273",40.6327790156804,-3.16600002316273,"CALLE MAYOR, 19"
-3.16501400407001,40.6312630226399,662,2273,970,331,"GARCIA VENTOSA JUAN Y ANA, C.B.",19001,949220646,GU-017-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,585,"486045,0135","4497838,1581","40.6312630235725, -3.16501400407001",40.6312630235725,-3.16501400407001,"CALLE MAYOR, 36"
-3.15595002356537,40.6369100195964,663,2274,971,332,ANGELA MUÑIZ GAVILAN,19005, ,GU-121-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,580,"486812,6521","4498463,5907","40.636910020529, -3.15595002356537",40.636910020529,-3.15595002356537,"CALLE ALAMIN, 123- LOCAL 6"
-3.15786298788374,40.6364759871242,664,2275,972,333,CAROLINA BISTUER MALO,19005,949221546,GU-064-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,580,"486650,8027","4498415,7005","40.6364759880568, -3.15786298788374",40.6364759880568,-3.15786298788374,"CALLE ALAMIN, 28"
-3.15670798507291,40.6341960036917,665,2276,973,334,Mª CONCEPCION HUERTA VILLADANGOS,19005, ,GU-086-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,580,"486748,0212","4498162,442","40.6341960046242, -3.15670798507291",40.6341960046242,-3.15670798507291,"CALLE CASTELLON, 1"
-3.15925701640727,40.6334350309375,666,2277,974,335,GEMA MARIA GAMO ALCAZAR,19005, ,GU-124-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,580,"486532,3099","4498078,3592","40.6334350318701, -3.15925701640727",40.6334350318701,-3.15925701640727,"AVENIDA DE BARCELONA, 6"
-3.16086200953123,40.637665001453,667,2278,975,336,Mª ANGELES SILVIA SANZ MORATILLA,19005, ,GU-006-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,580,"486397,4409","4498548,1435","40.6376650023855, -3.16086200953123",40.6376650023855,-3.16086200953123,"CALLE CUESTA DE HITA, 19"
-3.15537201971254,40.6417699674025,668,2279,976,337,GLORIA JORDAN JIMENEZ,19005, ,GU-116-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,580,"486862,4817","4499002,971","40.6417699683351, -3.15537201971254",40.6417699683351,-3.15537201971254,"CALLE LA BARCA, 5"
-3.15487496439427,40.6337130008093,669,2280,977,338,ANGEL MANUEL GONZALEZ MONTERO,19005,949220139,GU-020-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,580,"486902,9359","4498108,553","40.6337130017418, -3.15487496439428",40.6337130017418,-3.15487496439428,"CALLE AMERICA, 7"
-3.15895796123091,40.6248830436204,670,2281,978,339,ESPERANZA GIMENEZ ARTIEDA,19002,949221099,GU-056-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,570,"486555,8848","4497129,0224","40.6248830445529, -3.15895796123091",40.6248830445529,-3.15895796123091,"CALLE FERIAL, 64"
-3.16129395685084,40.6277199773823,671,2282,979,340,ANA DEL MONTE DIEGO,19002,949220061,GU-011-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,570,"486358,8915","4497444,2882","40.6277199783148, -3.16129395685084",40.6277199783148,-3.16129395685084,"CALLE ALONSO NUÑEZ DE REINOSO, 15"
-3.03536298805088,39.590781997579,672,2283,980,376,EVA GARCIA-MORENO DIAZ-MARTA,45800, ,TO-333-F,45142000101,QUINTANAR DE LA ORDEN,11069,451420001,QUINTANAR DE LA ORDEN,11069,45142,QUINTANAR DE LA ORDEN,TOLEDO,QUINTANAR DE LA ORDEN,LA MANCHA-CENTRO, ,2,ALCAZAR DE SAN,2-03,795,"496963,4843","4382340,2273","39.5907819985058, -3.03536298805088",39.5907819985058,-3.03536298805088,"CALLE MONTE, 73"
-3.6954380226185,40.1043450322832,673,2284,981,377,JUAN MATEO GARCIA ARGUDO RUIZ ESCRIBANO,45223,918957057,TO-180-F,45161000301,SESEÑA,12397,451610003,SESEÑA,22616,45161,SESEÑA,TOLEDO,SESEÑA,TOLEDO, ,7,TOLEDO,7-03,807,"440727,824","4439570,3283","40.104345033213, -3.6954380226185",40.104345033213,-3.6954380226185,"CALLE LA VEGA, 20"
-4.83156700925465,39.9602180273945,674,2285,982,378,JOSÉ RAMÓN RODRÍGUEZ FERNÁNDEZ,45600,925800240,TO-111-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA,12 HORAS,6,TALAVERA,6-01,815,"343562,5796","4424948,0246","39.9602180283235, -4.83156700925465",39.9602180283235,-4.83156700925465,"CALLE CORREDERA DEL CRISTO, 7"
-4.83278300026704,39.9591090196546,675,2286,983,379,CLARA DE ANA MADROÑAL,45600,925805377,TO-192-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,815,"343456,1835","4424827,0592","39.9591090205835, -4.83278300026704",39.9591090205835,-4.83278300026704,"CALLE PALENQUE, 6"
-4.83933003387179,39.9582930039286,676,2287,984,380,Mª BELEN GARCIA MARTIN,45600,925801320,TO-176-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,826,"342895,0785","4424747,9953","39.9582930048575, -4.83933003387179",39.9582930048575,-4.83933003387179,"PLAZA PUERTA DE CUARTOS, 7"
-4.8366189805734,39.9577229696063,677,2288,985,381,MARIA DEL PILAR ZOFIO RUIZ DE ADANA,45600,925812285,TO-304-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,826,"343125,352","4424679,9492","39.9577229705353, -4.8366189805734",39.9577229705353,-4.8366189805734,"CALLE OLIVARES, 6"
-4.83014401352922,39.9609039798711,678,2289,986,382,Mª CONCEPCION PADILLA ALONSO-RODRIGUEZ,45600,925800097,TO-115-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,815,"343685,6901","4425021,6696","39.9609039808, -4.83014401352922",39.9609039808,-4.83014401352922,"CALLE SAN FRANCISCO, 18"
-4.79706676346734,39.9630077072148,679,2290,987,383,MARIA LAURA ROLO CORCHERO,45600,925805901,TO-108-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA,12 HORAS,6,TALAVERA,6-01,815,"346515,7201","4425197,7238","39.9630077081438, -4.79706676346734",39.9630077081438,-4.79706676346734,CENTRO COMERCIAL LOS ALFARES
-4.82618998078906,39.9637749867025,680,2291,988,384,JUAN CARLOS MAYO HIERRO,45600,925805553,TO-004-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA,24 HORAS,6,TALAVERA,6-01,815,"344029,9541","4425333,4262","39.9637749876315, -4.82618998078906",39.9637749876315,-4.82618998078906,"CALLE TRINIDAD, 20"
-4.82797199966591,39.9619469787282,681,2292,989,385,ENRIQUE MARTÍN  AMAGO,45600,925801442,TO-113-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA,24 HORAS,6,TALAVERA,6-01,815,"343873,5881","4425133,6368","39.9619469796572, -4.82797199966591",39.9619469796572,-4.82797199966591,"CALLE PRADO, 9"
-4.82507804777045,39.962611026929,682,2293,990,386,ARMANDO DAVID PROPIN RODRIGUEZ,45600,925800309,TO-169-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,825,"344122,2828","4425202,2829","39.9626110278579, -4.82507804777045",39.9626110278579,-4.82507804777045,"AVENIDA DE TOLEDO, 10"
-4.82195101708855,39.9629670166372,683,2294,991,387,LUIS ENRIQUE ALVAREZ DE LLANO,45600,925802787,TO-182-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,825,"344390,182","4425236,3359","39.9629670175662, -4.82195101708855",39.9629670175662,-4.82195101708855,"CALLE JOAQUINA SANTANDER, 27"
-4.82818597354613,39.9598650079616,684,2295,992,388,JAVIER RODRIGUEZ GOMEZ,45600,925805097,TO-134-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,815,"343850,574","4424902,9138","39.9598650088906, -4.82818597354613",39.9598650088906,-4.82818597354613,"PLAZA DE SANTA LEOCADIA, 5"
-4.81871799292916,39.9629640278122,685,2296,993,389,BEGOÑA DE PEREDA BAÑUELOS,45600,925806629,TO-088-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,825,"344666,3189","4425230,3672","39.9629640287412, -4.81871799292916",39.9629640287412,-4.81871799292916,"CALLE JOAQUINA SANTANDER, 76"
-4.95977799265224,39.9610659916588,686,2297,994,390,DIANA DE MIGUEL CENTELLAS,45613,925708547,TO-281-F,45165000501,GAMONAL,966,451650005,GAMONAL,966,45165,TALAVERA DE LA REINA,TOLEDO,VELADA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,827,"332613,1869","4425274,9481","39.9610659925877, -4.95977799265224",39.9610659925877,-4.95977799265224,"PLAZA DE LA CONSTITUCION, 3"
-3.20111297853179,40.6686049809093,687,2298,995,862,MIGUEL ANGEL GARCIA GAY,19180,949250885,GU-027-F,19171000101,MARCHAMALO,8030,191710001,MARCHAMALO,8030,19171,MARCHAMALO,GUADALAJARA,"CAMPIÑA,LA",GUADALAJARA, ,5,GUADALAJARA,5-04,537,"483001,6538","4501989,573","40.668604981842, -3.20111297853179",40.668604981842,-3.20111297853179,"CALLE ALAMEDA, 13"
-3.01023597729121,40.2621050075636,688,2299,996,863,MARIA PAZ GARCIA GARCIA,19114,949380382,GU-087-F,19176000101,MAZUECOS,260,191760001,MAZUECOS,260,19176,MAZUECOS,GUADALAJARA,MONDEJAR,GUADALAJARA, ,5,GUADALAJARA,5-01,610,"499129,6099","4456849,0213","40.2621050084942, -3.01023597729122",40.2621050084942,-3.01023597729122,"CALLE ROSARIO, 3"
-1.87669102708861,41.0861840311395,689,2300,997,864,MONICA YLORO LAPERA,19330,949840243,GU-014-F,19183000101,MILMARCOS,70,191830001,MILMARCOS,70,19183,MILMARCOS,GUADALAJARA,MOLINA DE ARAGON,GUADALAJARA, ,5,GUADALAJARA,5-03,605,"594349,6761","4548932,248","41.0861840320742, -1.87669102708861",41.0861840320742,-1.87669102708861,"CALLE SORIA, 1"
-1.88543403040251,40.8434720185233,690,2301,998,865,MARIANO GARCIA SAGRADO,19300,949830428,GU-109-F,19190000401,MOLINA,3152,191900004,MOLINA,3152,19190,MOLINA DE ARAGÓN,GUADALAJARA,MOLINA DE ARAGON,GUADALAJARA, ,5,GUADALAJARA,5-03,605,"593958,9797","4521978,9243","40.8434720194568, -1.88543403040251",40.8434720194568,-1.88543403040251,"CALLE LAS TIENDAS, 67"
-1.88748903455503,40.8435620165818,691,2302,999,866,SONIA SANZ NOVELLA,19300,949830028,GU-050-F,19190000401,MOLINA,3152,191900004,MOLINA,3152,19190,MOLINA DE ARAGÓN,GUADALAJARA,MOLINA DE ARAGON,GUADALAJARA, ,5,GUADALAJARA,5-03,605,"593785,6108","4521986,7127","40.8435620175154, -1.88748903455503",40.8435620175154,-1.88748903455503,"CALLE CHORRO, 1"
-3.10994302133392,40.3227960103442,692,2303,1000,867,CONCEPCION SANCHEZ MONTERO,19110,949385269,GU-107-F,19192000101,MONDEJAR,2757,191920001,MONDEJAR,2757,19192,MONDÉJAR,GUADALAJARA,MONDEJAR,GUADALAJARA, ,5,GUADALAJARA,5-01,610,"490659,6353","4463591,2189","40.3227960112752, -3.10994302133392",40.3227960112752,-3.10994302133392,"PLAZA MAYOR, 15"
-2.64900798188142,40.5548800179668,693,2304,1001,868,MERCEDES ORTEGA OSONA,19129,949354073,GU-039-F,19211000401,PAREJA,266,192110004,PAREJA,266,19211,PAREJA,GUADALAJARA,SACEDON,GUADALAJARA, ,5,GUADALAJARA,5-01,630,"529716,687","4489405,6145","40.554880018899, -2.64900798188142",40.554880018899,-2.64900798188142,"CALLE HOSPITAL, 1"
-2.9220499527735,40.4188459856395,694,2305,1002,869,LOURDES SANCHEZ-SECO FRAILE,19100,949370108,GU-101-F,19212000101,PASTRANA,850,192120001,PASTRANA,850,19212,PASTRANA,GUADALAJARA,PASTRANA,GUADALAJARA, ,5,GUADALAJARA,5-01,615,"506612,961","4474249,6294","40.418845986571, -2.9220499527735",40.418845986571,-2.9220499527735,"CALLE PRINCESA DE EBOLI, 17"
-2.88787999227441,40.5802680285792,695,2306,1003,870,LUCILA MAGDALENA MENENDEZ BUENO,19134,949284166,GU-024-F,19215000101,PEÑALVER,154,192150001,PEÑALVER,154,19215,PEÑALVER,GUADALAJARA,SACEDON,GUADALAJARA, ,5,GUADALAJARA,5-01,630,"509489,029","4492170,5717","40.5802680295115, -2.88787999227441",40.5802680295115,-2.88787999227441,"CALLE CAMILO JOSE CELA, 1"
-3.17891203973799,40.4648970102466,696,2307,1004,871,ALMUDENA ROBLEDO AVILA,19162,949272236,GU-083-F,19220000101,PIOZ,645,192200001,PIOZ,645,19220,PIOZ,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,587,"484832,19","4479373,6864","40.4648970111783, -3.17891203973799",40.4648970111783,-3.17891203973799,"CALLE REAL, 1"
-1.64829196927666,40.7782919746615,697,2308,1005,872,Mª SAGRARIO MARAÑON DE LA TORRE,19326,949841100,GU-068-F,19222000101,POBO DE DUEÑAS (EL),101,192220001,POBO DE DUEÑAS (EL),101,19222,EL POBO DE DUEÑAS,GUADALAJARA,"POBO DE DUEÑAS,EL",GUADALAJARA, ,5,GUADALAJARA,5-03,620,"614062,3646","4515024,6998","40.7782919755947, -1.64829196927666",40.7782919755947,-1.64829196927666,"CALLE EXTRAMUROS, 88"
-3.17991297734528,40.496234970748,698,2309,1006,873,ANA Mª BORJABAD ARIAS,19161,949272011,GU-110-F,19225000101,POZO DE GUADALAJARA,1555,192250001,POZO DE GUADALAJARA,1555,19225,POZO DE GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,587,"484754,4234","4482852,3584","40.4962349716799, -3.17991297734528",40.4962349716799,-3.17991297734528,"CALLE CONSTITUCION, 1"
-4.81315199645757,39.9649750089219,699,2310,1007,391,MARIA VAZQUEZ ORTIZ,45600,925806409,TO-112-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,818,"345146,2682","4425443,9037","39.9649750098509, -4.81315199645757",39.9649750098509,-4.81315199645757,"AVENIDA PABLO PICASSO, 19"
-4.81817498528475,39.9656140062463,700,2311,1008,392,NOELIA POLO CASTELLANOS,45600,925805416,TO-080-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,825,"344718,6965","4425523,5675","39.9656140071753, -4.81817498528476",39.9656140071753,-4.81817498528476,"CALLE MARIANO ORTEGA, 20"
-4.81662598095082,39.9653240367823,701,2312,1009,393,BENITA IZQUIERDO SANCHEZ,45600, ,TO-321-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,825,"344850,3414","4425488,6846","39.9653240377113, -4.81662598095082",39.9653240377113,-4.81662598095082,"AVENIDA DEL PRINCIPE, 18"
-4.81534902117224,39.9665510148514,702,2313,1010,394,FERNANDEZ LAHERA C.B.,45600,925807508,TO-073-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,825,"344962,1798","4425622,6573","39.9665510157804, -4.81534902117224",39.9665510157804,-4.81534902117224,"AVENIDA PRINCIPE, 41"
-4.81509699968385,39.9632649834851,703,2314,1011,395,JOAQUIN RAMIREZ VARGAS,45600,925810116,TO-250-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,818,"344976,2802","4425257,4716","39.963264984414, -4.81509699968385",39.963264984414,-4.81509699968385,"CALLE VELAZQUEZ, 6"
-4.82897998246399,39.9621469784966,704,2315,1012,396,Mª JOSE RECIO ARANDA,45600,925803643,TO-161-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,815,"343787,9468","4425157,602","39.9621469794256, -4.82897998246399",39.9621469794256,-4.82897998246399,"CALLE BARRIO NUEVO, 2"
-4.83109904770301,39.9631430394682,705,2316,1013,397,MIGUEL ANGEL GARCIA PEREZ,45600,925802615,TO-177-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,815,"343609,2181","4425271,8787","39.9631430403971, -4.83109904770301",39.9631430403971,-4.83109904770301,"CALLE ALFARES, 21"
-4.83130200175519,39.9676329888827,706,2317,1014,398,LUIS SEVILLEJA FERNANDEZ,45600,925802615,TO-184-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,820,"343602,1185","4425770,6172","39.9676329898117, -4.83130200175519",39.9676329898117,-4.83130200175519,"CTRA DE CERVERA, 39"
-4.82927799260073,39.9664089914348,707,2318,1015,399,PATRICIA MARIA MERA CERRATO,45600, ,TO-309-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,820,"343772,1972","4425631,2056","39.9664089923638, -4.82927799260073",39.9664089923638,-4.82927799260073,"CALLE ALFEREZ PROVISIONAL, 34"
-4.82879803645583,39.9647199680987,708,2319,1016,400,PEDRO DIAZ RODRIGUEZ,45600,925800665,TO-191-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,820,"343809,3448","4425442,8839","39.9647199690277, -4.82879803645583",39.9647199690277,-4.82879803645583,"AVENIDA PIO XII, 32"
-4.82196399384448,39.9671569710585,709,2320,1017,401,MARTA ESPEJO DORADO,45600,925804652,TO-190-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,820,"344398,5763","4425701,4413","39.9671569719875, -4.82196399384448",39.9671569719875,-4.82196399384448,"PLAZA POETA JIMENEZ DE CASTRO, 1"
-4.82565704378135,39.9667419829349,710,2321,1018,402,BEATRIZ GARCIA ALFONSO,45600,925801928,TO-173-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,820,"344082,2163","4425661,8293","39.9667419838638, -4.82565704378135",39.9667419838638,-4.82565704378135,"PASEO DE LA ESTACION, 30"
-4.83348304303158,39.9634799556501,711,2322,1019,403,CRISTINA COLLADO PRIETO,45600,925805113,TO-133-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,826,"343406,3621","4425313,4602","39.9634799565791, -4.83348304303158",39.9634799565791,-4.83348304303158,"PLAZA TINAJONES, 11"
-4.82855000471223,39.9688889959768,712,2323,1020,404,VERONICA MATUTE SALINERO,45600, ,TO-318-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,820,"343840,0193","4425905,2098","39.9688889969058, -4.82855000471223",39.9688889969058,-4.82855000471223,"AVENIDA FRANCISCO AGUIRRE, 198"
-4.82716303332557,39.9676110430229,713,2324,1021,405,Mª DEL CARMEN JIMENEZ BOSCH,45600,925800530,TO-197-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,820,"343955,5683","4425760,9292","39.9676110439519, -4.82716303332558",39.9676110439519,-4.82716303332558,"CALLE ISAAC GABALDON, 24"
-4.82198802664296,39.9686799834725,714,2325,1022,406,ANTONIO TOMAS FERNANDEZ BLANCO PADILLA,45600,925804914,TO-114-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,818,"344399,9781","4425870,5369","39.9686799844015, -4.82198802664296",39.9686799844015,-4.82198802664296,"CALLE ALVARADO, ESQUINA C/ PILAR, 22"
-4.833982991775,39.9664439732385,715,2326,1023,407,JOSE ALBERTO RUBIALES MEDINA,45600, ,TO-306-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA, ,6,TALAVERA,6-01,826,"343370,4267","4425643,3431","39.9664439741675, -4.833982991775",39.9664439741675,-4.833982991775,"AVENIDA FRANCISCO AGUIRRE, 251"
-4.8322730459508,39.9650869748182,716,2327,1024,408,SILVIA GRANADOS ROBLES,45600,925812973,TO-166-F,45165000601,TALAVERA DE LA REINA,79975,451650006,TALAVERA DE LA REINA,79975,45165,TALAVERA DE LA REINA,TOLEDO,TALAVERA,TALAVERA DE LA REINA,12 HORAS,6,TALAVERA,6-01,820,"343513,3767","4425489,7144","39.9650869757472, -4.8322730459508",39.9650869757472,-4.8322730459508,"AVENIDA PIO XII, 89"
-4.03583497797495,39.8733900397927,717,2328,1025,426,BEATRIZ MONTILLA ISLA,45005,925223476,TO-152-F,45168000103,TOLEDO,59391,451680001,TOLEDO,85085,45168,TOLEDO,TOLEDO,TOLEDO,TOLEDO, ,7,TOLEDO,7-04,840,"411417,4839","4414218,2786","39.8733900407212, -4.03583497797495",39.8733900407212,-4.03583497797495,"CALLE LA MANCHA, 10"
-4.03676001673126,39.8781719940991,718,2329,1026,427,JOSÉ LUIS ECHEVARRÍA MANSO,45005,925223546,TO-124-F,45168000103,TOLEDO,59391,451680001,TOLEDO,85085,45168,TOLEDO,TOLEDO,TOLEDO,TOLEDO, ,7,TOLEDO,7-04,852,"411344,5329","4414749,9504","39.8781719950276, -4.03676001673126",39.8781719950276,-4.03676001673126,"CALLE RONDA DE BUENAVISTA, 33"
